id,Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
721,https://images.pexels.com/photos/24244141/pexels-photo-24244141.jpeg,Bosphorus Bridge in Istanbul connecting the European and Asian sides of the city.,Turkey,Sunny,Evening,Spring,Sightseeing,Excitement
722,https://images.pexels.com/photos/34656945/pexels-photo-34656945.jpeg,Majestic waterfalls flowing through the Norwegian natural landscape.,Norway,Cloudy,Afternoon,Summer,Hiking,Adventure
723,https://images.pexels.com/photos/28677183/pexels-photo-28677183.jpeg,Swiss Alps featuring snowy mountain peaks and green valleys.,Switzerland,Sunny,Morning,Winter,Hiking,Adventure
724,https://images.pexels.com/photos/3601426/pexels-photo-3601426.jpeg,Luxury water villas built above turquoise waters in the Maldives.,Maldives,Sunny,Afternoon,Summer,Relaxing,Happiness
725,https://images.pexels.com/photos/14267612/pexels-photo-14267612.jpeg,"Calm historic streets in Ait Ben Haddou, a traditional Moroccan kasbah village.",Morocco,Sunny,Afternoon,Summer,Sightseeing,Adventure
726,https://images.pexels.com/photos/27599624/pexels-photo-27599624.jpeg,A scenic Mediterranean view in Sidi Bou Said village with white and blue houses.,Tunisia,Sunny,Morning,Summer,Sightseeing,Happiness
736,https://unsplash.com/photos/a-city-in-the-middle-of-a-snowy-mountain-range-wbK-q0Sqc8s,A snowy night view of Zermatt village with the Matterhorn mountain in the background. I chose it for its dramatic alpine scenery and winter charm.,Switzerland,Snowy,Evening,Winter,,Adventure
737,https://media.istockphoto.com/id/1202673580/photo/group-of-ski-mountaineers-during-a-trip-on-the-alps.webp?a=1&s=612x612&w=0&k=20&c=-hENS_I1QZVqg_OgI83YVqixrBKEIr0Gw9nwOlJ38aE=,Group of skiers hiking through snowy mountains in the Swiss Alps. I chose it for its adventurous winter landscape and dramatic alpine scenery.,Switzerland,Sunny,Morning,Winter,Skiing,Adventure
738,https://zamzam.com/blog/wp-content/uploads/2021/08/shutterstock_1745937893.jpg,"""The Al-Aqsa Mosque complex in Jerusalem, a sacred historical and spiritual site. I chose this place because it represents deep cultural and religious significance, and it inspires a strong sense of connection and identity.",Palestine,Sunny,Afternoon,Spring,Sightseeing,Nostalgia
739,https://upload.wikimedia.org/wikipedia/commons/8/8a/Alhambra_detail.jpg,"A detailed view of the Alhambra Palace in Granada, Spain, showcasing its intricate Moorish architecture; I chose this place for its stunning historical and cultural beauty.",Spain,Sunny,Afternoon,Spring,Sightseeing,Curiosity
740,https://images.contentstack.io/v3/assets/blt06f605a34f1194ff/blt289d3aab2da77bc9/6777f31f93a84b03b5a37ef2/BCC-2023-EXPLORER-Istanbul-Fun-things-to-do-in-Istanbul-HEADER_MOBILE.jpg?fit=crop&disable=upscale&auto=webp&quality=60&crop=smart,"A vibrant cityscape of Istanbul, capturing its historic charm and cultural energy; I chose this place for its rich history, diverse culture, and beauty bridging continents.",Turkey,Sunny,Afternoon,Spring,Sightseeing,Curiosity
741,"https://media.cntraveller.com/photos/63f37018ea053d878b345cb2/4:3/w_3456,h_2592,c_limit/London-GettyImages-585295947.jpeg","A panoramic view of London’s skyline with iconic buildings; I chose this place for its rich history, vibrant culture, and blend of historic and modern architecture.",United Kingdom,Sunny,Afternoon,Summer,Sightseeing,Curiosity
742,https://www.royalcaribbean.com/media-assets/pmc/content/dam/shore-x/santorini-jtr/soc2-pyrgos-village-and-fira-town-with-wine-tasting/stock-photo-fira-town-volcano-sea-santorini_149799614.jpg?w=1440,"A scenic view of Santorini’s cliffside town and volcanic landscape overlooking the sea; I chose this place for its breathtaking beauty, Mediterranean charm, and serene island atmosphere.",Greece,Sunny,Afternoon,Summer,Sightseeing,Romance
743,"https://res.cloudinary.com/dtljonz0f/image/upload/c_auto,ar_4:3,w_3840,g_auto/f_auto/q_auto/v1/shutterstock_2118458942_ss_non-editorial_jnjpwq?_a=BAVAZGE70","A warm sunset over Paris with the Eiffel Tower, orange autumn trees, and a calm river creating a romantic, peaceful scene.",France,Sunny,Evening,Fall,Sightseeing,Curiosity
745,https://www.palestineremembered.com/Acre/Acre/Picture128744.webp,"An aerial view of Acre (Akka), showing its historic old city, ancient sea walls, and the Mediterranean coastline. I chose this place because it is a beautiful and culturally rich Palestinian city.",Palestine,Sunny,Evening,Summer,Sightseeing,Nostalgia
746,https://images.unsplash.com/photo-1454496522488-7a8e488e8606,Snow-capped peaks of Mount Everest and the Himalayas under a cloudy sky.,Nepal,Cloudy,Morning,Winter,Hiking,Adventure
747,https://images.unsplash.com/photo-1610887364793-9af482f855bd?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,The twin spires of Cologne Cathedral rising above autumn trees.,Germany,Cloudy,Afternoon,Fall,Sightseeing,Nostalgia
748,https://wallpapercave.com/wp/wp12606863.jpg,Sunset casting purple and orange hues over the Grand Canyon.,USA,Sunny,Evening,Summer,Sightseeing,Adventure
749,https://images.unsplash.com/photo-1526392060635-9d6019884377,Machu Picchu ruins nestled in green mountains with mist rolling in.,Peru,Cloudy,Morning,Summer,Hiking,Curiosity
750,https://images.unsplash.com/photo-1502602898657-3e91760cbb34,The Eiffel Tower viewed from the Seine river at dusk with pink sky.,France,Cloudy,Evening,Spring,Sightseeing,Romance
751,https://images.unsplash.com/photo-1555109307-f7d9da25c244,The Empire State Building and NYC skyline bathed in golden sunset light.,USA,Sunny,Evening,Summer,Sightseeing,Excitement
752,https://images.pexels.com/photos/1010657/pexels-photo-1010657.jpeg,Blue domes and white buildings of Santorini against a bright sky.,Greece,Sunny,Afternoon,Summer,Relaxing,Happiness
753,https://wallpapercave.com/wp/wp2216637.jpg,The faces of Mount Rushmore carved into the granite cliffside.,USA,Sunny,Afternoon,Summer,Sightseeing,Nostalgia
754,https://images.unsplash.com/photo-1493976040374-85c8e12f0c0e,Traditional Japanese street with women in kimonos near Yasaka Pagoda.,Japan,Sunny,Evening,Spring,Sightseeing,Romance
755,https://images7.alphacoders.com/902/thumb-1920-902602.jpg,A golden sandy beach with turquoise waters and lush green hills under bright sunny skies.,USA,Sunny,Afternoon,Summer,Swimming,Happiness
756,https://images.pexels.com/photos/1285625/pexels-photo-1285625.jpeg,White-washed cliffside homes with blue domes overlooking the deep blue Aegean Sea on a clear day.,Greece,Sunny,Afternoon,Summer,Sightseeing,Romance
757,https://images.unsplash.com/photo-1464790719320-516ecd75af6c,"A coastal cityscape with beaches, modern buildings, and lively crowds enjoying sunlight.",Spain,Sunny,Afternoon,Summer,Beachgoing,
758,https://images.pexels.com/photos/27348423/pexels-photo-27348423.jpeg,"Camp Nou stadium in Barcelona, a worldâfamous football arena known for its electric atmosphere. I chose it because it represents passion, sports, and a dream visit for any football fan.",Spain,Sunny,Afternoon,Summer,Sightseeing,Excitement
759,https://images.pexels.com/photos/34958244/pexels-photo-34958244.jpeg,"A scenic view of the Lofoten Islands with dramatic mountains, colorful fishing villages, and pure Arctic beauty. I chose it because it feels peaceful and unreal.",Norway,Sunny,Afternoon,Summer,Sightseeing,Adventure
760,https://images.pexels.com/photos/34885502/pexels-photo-34885502.jpeg,"Hitachi Seaside Park covered with flowers, especially the blue nemophila fields. I chose it because it looks dreamy and peaceful.",Japan,Sunny,Afternoon,Fall,Walking / Photography,Romance
761,https://images.pexels.com/photos/11565073/pexels-photo-11565073.jpeg,"Dome of the Rock in Jerusalem, an iconic golden-domed shrine located in Al-Aqsa Mosque compound. I chose it because it represents deep spiritual meaning and timeless Islamic architecture.",Palestine,Sunny,Afternoon,Summer,Sightseeing,Nostalgia
762,https://images.pexels.com/photos/34981831/pexels-photo-34981831.jpeg,"Al-Masjid Al-Haram in Makkah, the holiest mosque in Islam surrounding the Kaaba. I chose it because its a dream spiritual destination for every Muslim.",Saudi Arabia,Sunny,Afternoon,Summer,Worship,
763,https://images.pexels.com/photos/2779863/pexels-photo-2779863.jpeg,"Lake Thun surrounded by mountains and peaceful Swiss villages. I chose it because the scenery is calm, fresh, and beautiful.",Switzerland,Sunny,Afternoon,Fall,Relaxing,
764,https://media.istockphoto.com/id/1601204187/photo/aerial-skyline-austin-texas-usa.jpg?s=2048x2048&w=is&k=20&c=6fjpBDurrs7bIx8k41fuwYCYoEZUFLRwZa1tiLDK0B4=,"The image shows a bright aerial view of a modern city skyline with tall glass buildings. I chose this place because it looks clean, vibrant, and full of life.",United States,Sunny,Afternoon,Summer,No activity,Happiness
765,https://img.outoria.com/spai/q_lossy+w_300+h_300+to_avif+ret_img/www.outoria.com/wp-content/uploads/Travel/maldives.jpg,"The image shows an aerial view of overwater villas built above bright turquoise water, connected by wooden walkways and I chose this place because it looks peaceful and luxurious, with crystal-clear water.",Maldives,Sunny,Afternoon,Spring,Vacationing,Happiness
767,https://img.outoria.com/spai/q_lossy+w_906+h_604+to_avif+ret_img/www.outoria.com/wp-content/uploads/Travel/machu-picchu-view-with-alpaca.jpg,"The image shows a llama standing in front of the ancient stone ruins , surrounded by steep green mountains.I chose this place because it is one of the most famous historical sites in the world, and the mix of nature.",Peru,Sunny,Morning,Summer,Hiking,Nostalgia
768,https://www.22places.com/wp-content/uploads/2025/03/eiffel-tower-paris.webp,"The image shows the Eiffel Tower rising into a clear blue sky. I chose this place because the Eiffel Tower is one of the most famous landmarks in the world, and it represents beauty, art, and romance.",France,Sunny,Afternoon,Summer,Sightseeing,Romance
769,https://loveincorporated.blob.core.windows.net/contentimages/gallery/084db38e-016c-4fec-9391-c01438588682-switzerland_winter.jpg,"The image shows a bright red train crossing the Landwasser Viaduct, a tall stone bridge curving through a deep snowy valley.I chose this place because it looks like a magical winter landscape.",Switzerland,Snowy,Afternoon,Winter,Traveling,Melancholy
770,"https://hips.hearstapps.com/hmg-prod/images/big-ben-with-bridge-over-thames-and-flag-of-england-royalty-free-image-1719603543.jpg?crop=0.668xw:1.00xh;0,0",The image shows Big Ben standing tall beside the historic Houses of Parliament. A bright blue sky with white clouds fills the background .I chose this place because Big Ben is one of the most iconic landmarks in the world.,United Kingdom,Sunny,Morning,Spring,Sightseeing,Nostalgia
771,"https://hips.hearstapps.com/hmg-prod/images/poas-volcano-crater-at-sunset-costa-rica-royalty-free-image-1673564521.jpg?crop=1xw:1xh;center,top","The image shows a volcanic crater surrounded by mountains under a soft, colorful sky. I chose this place because volcanic landscapes are rare, powerful, and beautiful.",Costa Rica,Cloudy,Afternoon,Spring,Hiking,Adventure
781,https://unsplash.com/photos/green-leafed-trees-during-daytime-_EMkxLdko9k,"This foggy forest road gives me a calm, mysterious feeling, like a quiet place to think and relaxing, I always love the feeling and sight of rain in nature especiely forests",Serbia,Rainy,Afternoon,Summer,Relaxing,Melancholy
782,https://90summers.com/wp-content/uploads/2025/02/cocora-valley-hike-cocora-valley-trails-hikes-in-salento-cocora-valley-salento-193.jpg,"A peaceful green valley filled with Colombias famous tall wax palm trees. I chose this place because it represents the natural beauty of Colombia, and Id love to visit somewhere calm, fresh, and surrounded by nature. It feels like an adventure and a connection to my background.",Colombia,Cloudy,Morning,Spring,Hiking,Adventure
783,https://ssl.cdn-redfin.com/photo/235/mbphoto/672/genMid.NJCD2103672_88_1.jpg,"A typical New Jersey suburban home  I chose this place because I was born in the United States and many of my relatives still live there. It represents home, family and memories for me.",United States of America,Sunny,Morning,Spring,Visiting,Nostalgia
784,https://conservewildcats.org/wp-content/uploads/sites/5/2023/09/Thank-you-11.png,"A beautiful view of the taiga forest and mountainous landscape of Sikhote-Alin. I chose this place because its one of the rare sanctuaries where wild Amur tigers live freely in their natural habitat, showcasing untouched wilderness.",Russia,Snowy,Afternoon,Winter,Hiking,Happiness
785,https://tocordoba.com/wp-content/uploads/2021/08/vista-aerea-mezquita-catedral-cordoba-1024x640.jpg,"The Mezquita-Catedral de Córdoba, an architectural marvel blending Islamic and Christian influences  I chose this place because it represents Spains rich history and some of the oldest mosques in Europe.",Spain,Sunny,Morning,Summer,Sightseeing,
786,https://media.istockphoto.com/id/2192860784/photo/amsterdam-city-houses-at-canal-waterfront-with-spring-tulips.jpg?s=612x612&w=0&k=20&c=qasuIrAj0zrA3FCxNPm7pjL7D4zWRLml0858agYldJE=,"A picturesque canal in Amsterdam lined with historic houses  I chose this place because I love the charm of Dutch cities, their canals, and colorful tulip gardens.",Netherlands,Sunny,Afternoon,Spring,Sightseeing,Happiness
787,"https://res.cloudinary.com/traveltripperweb/image/upload/c_limit,f_auto,h_2500,q_auto,w_2500/v1633099727/ifi6s6ttfzaptm3fleqn.jpg",A lively city with endless activities and famous foods. I chose it for sightseeing and trying the bagels.,USA,Snowy,Afternoon,Summer,,Curiosity
788,https://heymondo.com/blog/wp-content/uploads/2023/06/Cinque-Terre-Italy.jpg.webp,A country with charming towns and peaceful scenery. I chose it to relax and enjoy the atmosphere.,Italy,Sunny,Afternoon,Summer,,Romance
789,https://www.worldatlas.com/r/w1200/upload/98/01/8e/shutterstock-156134501.jpg,A historic religious city filled with sacred sites. I chose it for its spiritual meaning and sightseeing.,Palestine,Snowy,Morning,Winter,,
790,https://saharadesertdubai.com/storage/tours/images/zaZMzdB3X3AuvUKjX66iMDIB6igNc8Y2PN0dYIEn.jpg,A modern city with skyscrapers and desert roads. I chose it to try drifting and exciting driving experiences.,UAE,Sunny,Afternoon,Summer,,Adventure
791,https://img.peapix.com/aa03e0e26374440d8919df881ad8b128_1280.jpg,A tropical country with amazing beaches. I chose it to swim and enjoy the summer vibes.,Brazil,Sunny,Afternoon,Summer,,Adventure
792,https://arabicpost.live/wp-content/uploads/2023/02/shutterstock_96622405-1000x600-1.jpg,Ancient pyramids and desert landscapes. I chose it for sightseeing and exploring history.,Egypt,Sunny,Morning,Summer,,Curiosity
793,https://www.kayak.co.uk/news/wp-content/uploads/sites/5/2022/09/DEST_JAPAN_Fujiyoshida_MOUNT-FUJI_CHUREITO-PAGODA_THEME_CHERRY-BLOSSOMS_shutterstock_1279790275-1640x1312.jpg,Beautiful pagoda with cherry blossoms and Mount Fuji in the background,Japan,Sunny,Evening,Spring,Sightseeing,
794,https://www.goatsontheroad.com/wp-content/uploads/2020/02/sunset-on-oia-greece.jpg,Beautiful sunset over OiaÕs white buildings and sea. I chose it for its romantic and scenic view.,Greece,Sunny,Evening,Summer,Relaxing,Romance
795,https://thegreatwallofchina2015dimitrid.weebly.com/uploads/5/4/7/2/54728871/4050733_orig.jpg,A sweeping view of the Great Wall winding over hills and mountains Ñ I chose it because it captures the grandeur and history of this iconic landmark.,China,Cloudy,Afternoon,Fall,Sightseeing,Adventure
796,https://a.cdn-hotels.com/gdcs/production173/d1331/5580fe60-f586-11e8-b57a-0242ac110006.jpg,A scenic view of a hotel resort with an inviting pool (or coastal?resort vibe) and tranquil surroundings Ñ nice for a relaxing vacation.,Canada,Sunny,Afternoon,Summer,Relaxing,
797,https://www.islamiclandmarks.com/wp-content/uploads/2023/05/masjid_al_aqsa_front_door.jpg,"Main entrance door of Al?Aqsa Mosque, showing historic Islamic architecture.",Palestine,Cloudy,Afternoon,Fall,Visiting,
